nsu;chave;tipo_documento;json_path;xml_path;registrado_em
1089;52014051226743708000126000000001339226041775034448;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1089_52014051226743708000126000000001339226041775034448.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13392.xml;2026-07-10T08:36:11
1090;52087071203584647002220000000000132426041775036121;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1090_52087071203584647002220000000000132426041775036121.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\NELSON_WILIANS_&_ADVOGADOS_ASSOCIADOS NFS-e 1324.xml;2026-07-10T08:36:11
1091;23044001263554067000198000008510355826040563681473;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1091_23044001263554067000198000008510355826040563681473.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\HAPVIDA_ASSISTENCIA_MEDICA_S.A NFS-e 85103558.xml;2026-07-10T08:36:15
1092;52214031212641289000107000000000021526046171652148;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1092_52214031212641289000107000000000021526046171652148.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\COSTA_E_BATISTA_CENTRAL_MOTO_PECAS_LTDA NFS-e 215.xml;2026-07-10T08:36:16
1093;52087072261542373000189000000000001026045922194331;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1093_52087072261542373000189000000000001026045922194331.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\61.542.373_HELIO_RODRIGUES_DE_SOUZA NFS-e 10.xml;2026-07-10T08:36:17
1094;52051091232864434000126000000000094926048685567360;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1094_52051091232864434000126000000000094926048685567360.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\RAFAEL_ROSA_BORGES_PNEUS NFS-e 949.xml;2026-07-10T08:36:24
1095;52014051226743708000126000000001339326041775120887;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1095_52014051226743708000126000000001339326041775120887.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13393.xml;2026-07-10T08:36:30
1096;52014051226743708000126000000001339426041775121097;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1096_52014051226743708000126000000001339426041775121097.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13394.xml;2026-07-10T08:36:36
1097;52014051226743708000126000000001339526041775121279;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1097_52014051226743708000126000000001339526041775121279.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13395.xml;2026-07-10T08:36:41
1098;52014051226743708000126000000001339626041775121280;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1098_52014051226743708000126000000001339626041775121280.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13396.xml;2026-07-10T08:36:46
1099;52014051226743708000126000000001339726041775121292;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1099_52014051226743708000126000000001339726041775121292.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13397.xml;2026-07-10T08:36:50
1100;52014051226743708000126000000001340226041775121666;NFSE;saida_adn_nfse\empresas\empresa_6_cert_5\json\1100_52014051226743708000126000000001340226041775121666.json;saida_adn_nfse\empresas\empresa_6_cert_5\xml\GUARDIA_SEGURANCA_E_VIGILANCIA_LTDA NFS-e 13402.xml;2026-07-10T08:37:01
